Weight IDs and Descriptions from LHERunInfoProduct:
----------------------------------------
Weight ID: reference_point, Value: 0.188727, Description: N/A
Weight ID: EFTrwgt74_ctGIm_0p784_ctGRe_m0p258_cQj38_1p432_cQj18_m0p61_cQu8_m2p306_cQd8_2p228_ctj8_1p436_ctu8_m1p77_ctd8_1p252_cQj31_m0p023_cQj11_m1p423_cQu1_0p207_cQd1_1p016_ctj1_m1p178_ctu1_1p28_ctd1_m1p251, Value: 0.164949, Description: N/A
Weight ID: EFTrwgt75_ctGIm_m0p48_ctGRe_m0p977_cQj38_m2p302_cQj18_0p307_cQu8_0p79_cQd8_m0p752_ctj8_1p889_ctu8_2p403_ctd8_m1p492_cQj31_m1p293_cQj11_1p02_cQu1_0p046_cQd1_1p367_ctj1_1p76_ctu1_m1p557_ctd1_m0p658, Value: 0.0343555, Description: N/A
Weight ID: EFTrwgt76_ctGIm_0p293_ctGRe_m0p109_cQj38_m2p355_cQj18_0p144_cQu8_m1p605_cQd8_m2p519_ctj8_m2p712_ctu8_1p74_ctd8_m0p064_cQj31_m2p965_cQj11_m0p223_cQu1_m1p428_cQd1_0p207_ctj1_m1p511_ctu1_m1p439_ctd1_0p615, Value: 0.0201571, Description: N/A
Weight ID: EFTrwgt77_ctGIm_0p04_ctGRe_m0p217_cQj38_m0p89_cQj18_m0p579_cQu8_2p788_cQd8_m0p439_ctj8_1p95_ctu8_2p074_ctd8_m2p14_cQj31_0p15_cQj11_0p286_cQu1_m0p339_cQd1_0p842_ctj1_0p674_ctu1_m1p149_ctd1_0p66, Value: 0.0349314, Description: N/A
Weight ID: EFTrwgt78_ctGIm_0p698_ctGRe_0p309_cQj38_0p068_cQj18_m0p248_cQu8_m0p964_cQd8_0p923_ctj8_m2p018_ctu8_0p276_ctd8_m1p927_cQj31_m2p561_cQj11_1p357_cQu1_m0p194_cQd1_m0p989_ctj1_m0p481_ctu1_m1p121_ctd1_m0p911, Value: 0.069845, Description: N/A
Weight ID: EFTrwgt79_ctGIm_m0p687_ctGRe_m0p339_cQj38_0p582_cQj18_0p049_cQu8_0p207_cQd8_m1p675_ctj8_m0p249_ctu8_0p244_ctd8_2p179_cQj31_0p936_cQj11_m0p09_cQu1_1p14_cQd1_m0p571_ctj1_m2p63_ctu1_m2p502_ctd1_m1p112, Value: 0.0733159, Description: N/A
Weight ID: EFTrwgt80_ctGIm_m0p493_ctGRe_0p971_cQj38_m1p481_cQj18_2p027_cQu8_m0p168_cQd8_0p629_ctj8_2p213_ctu8_m0p69_ctd8_m0p209_cQj31_2p159_cQj11_1p662_cQu1_m2p066_cQd1_1p388_ctj1_1p095_ctu1_1p085_ctd1_1p936, Value: 0.110094, Description: N/A
Weight ID: EFTrwgt81_ctGIm_0p663_ctGRe_m0p179_cQj38_2p179_cQj18_m2p781_cQu8_m2p161_cQd8_m2p065_ctj8_1p515_ctu8_m1p627_ctd8_1p937_cQj31_m1p986_cQj11_0p235_cQu1_m2p033_cQd1_0p017_ctj1_m0p187_ctu1_0p513_ctd1_m2p206, Value: 0.0875863, Description: N/A
Weight ID: EFTrwgt82_ctGIm_m0p114_ctGRe_0p19_cQj38_1p731_cQj18_2p656_cQu8_m1p377_cQd8_m1p865_ctj8_2p468_ctu8_0p368_ctd8_m1p674_cQj31_m0p558_cQj11_2p915_cQu1_2p371_cQd1_m2p593_ctj1_m1p593_ctu1_m0p169_ctd1_1p399, Value: 0.0268338, Description: N/A
Weight ID: EFTrwgt83_ctGIm_m0p446_ctGRe_m0p662_cQj38_2p082_cQj18_1p184_cQu8_2p089_cQd8_m1p364_ctj8_m2p439_ctu8_m2p112_ctd8_m0p627_cQj31_m2p785_cQj11_m2p658_cQu1_0p081_cQd1_2p228_ctj1_2p614_ctu1_m2p631_ctd1_m2p311, Value: 0.0295095, Description: N/A
Weight ID: EFTrwgt84_ctGIm_0p791_ctGRe_m0p009_cQj38_m0p85_cQj18_1p922_cQu8_m0p297_cQd8_m1p461_ctj8_m0p785_ctu8_m0p114_ctd8_m2p562_cQj31_m2p005_cQj11_m1p27_cQu1_2p469_cQd1_1p373_ctj1_m1p057_ctu1_1p177_ctd1_2p132, Value: 0.0911629, Description: N/A
Weight ID: EFTrwgt85_ctGIm_m0p249_ctGRe_0p322_cQj38_m0p743_cQj18_m0p732_cQu8_m1p959_cQd8_1p392_ctj8_m1p435_ctu8_m0p527_ctd8_m1p829_cQj31_0p135_cQj11_m0p447_cQu1_m2p942_cQd1_m2p349_ctj1_2p387_ctu1_0p156_ctd1_1p028, Value: 0.0626087, Description: N/A
Weight ID: EFTrwgt86_ctGIm_m0p187_ctGRe_m0p361_cQj38_0p802_cQj18_2p331_cQu8_2p103_cQd8_m0p557_ctj8_2p977_ctu8_0p557_ctd8_1p588_cQj31_0p575_cQj11_m0p7_cQu1_m2p314_cQd1_0p059_ctj1_m1p202_ctu1_m2p202_ctd1_2p58, Value: 0.114336, Description: N/A
Weight ID: EFTrwgt87_ctGIm_m0p84_ctGRe_0p962_cQj38_2p914_cQj18_2p07_cQu8_m2p208_cQd8_m1p008_ctj8_1p81_ctu8_2p963_ctd8_m0p791_cQj31_0p4_cQj11_m1p342_cQu1_m1p103_cQd1_2p533_ctj1_m2p124_ctu1_0p804_ctd1_0p051, Value: 0.0628041, Description: N/A
Weight ID: EFTrwgt88_ctGIm_m0p174_ctGRe_0p839_cQj38_0p798_cQj18_m0p362_cQu8_0p695_cQd8_m0p657_ctj8_0p246_ctu8_m1p912_ctd8_m0p036_cQj31_2p395_cQj11_1p876_cQu1_m2p01_cQd1_2p191_ctj1_m1p378_ctu1_m1p517_ctd1_m2p463, Value: 0.0269389, Description: N/A
Weight ID: EFTrwgt89_ctGIm_m0p509_ctGRe_0p635_cQj38_m2p698_cQj18_m0p893_cQu8_1p845_cQd8_m0p084_ctj8_m1p428_ctu8_m2p192_ctd8_m0p184_cQj31_m2p144_cQj11_m0p376_cQu1_1p088_cQd1_1p928_ctj1_m2p983_ctu1_m0p471_ctd1_m0p229, Value: 0.0545951, Description: N/A
Weight ID: EFTrwgt90_ctGIm_0p813_ctGRe_0p203_cQj38_2p091_cQj18_1p772_cQu8_m1p838_cQd8_1p458_ctj8_2p574_ctu8_m0p776_ctd8_2p826_cQj31_2p361_cQj11_m0p311_cQu1_1p261_cQd1_m2p461_ctj1_m0p886_ctu1_m0p746_ctd1_0p964, Value: 0.194971, Description: N/A
Weight ID: EFTrwgt91_ctGIm_0p355_ctGRe_0p492_cQj38_2p911_cQj18_2p905_cQu8_0p775_cQd8_0p533_ctj8_m2p712_ctu8_m2p185_ctd8_m0p039_cQj31_1p452_cQj11_1p662_cQu1_1p757_cQd1_2p153_ctj1_m2p271_ctu1_2p268_ctd1_m2p527, Value: 0.0594506, Description: N/A
Weight ID: EFTrwgt92_ctGIm_m0p589_ctGRe_m0p049_cQj38_1p933_cQj18_1p043_cQu8_2p694_cQd8_m1p492_ctj8_m1p21_ctu8_0p06_ctd8_m0p726_cQj31_2p851_cQj11_2p859_cQu1_0p262_cQd1_m2p654_ctj1_m0p531_ctu1_m2p517_ctd1_0p751, Value: 0.0540014, Description: N/A
Weight ID: EFTrwgt93_ctGIm_m0p853_ctGRe_0p157_cQj38_1p122_cQj18_m0p586_cQu8_2p81_cQd8_m1p693_ctj8_2p161_ctu8_m0p588_ctd8_2p249_cQj31_0p959_cQj11_0p593_cQu1_m2p548_cQd1_m1p551_ctj1_1p108_ctu1_0p021_ctd1_1p785, Value: 0.0428692, Description: N/A
Weight ID: EFTrwgt94_ctGIm_0p35_ctGRe_0p749_cQj38_m0p672_cQj18_1p079_cQu8_m2p56_cQd8_2p401_ctj8_m1p124_ctu8_m0p7_ctd8_2p856_cQj31_m1p326_cQj11_2p833_cQu1_1p327_cQd1_m2p068_ctj1_m0p749_ctu1_0p732_ctd1_2p335, Value: 0.173764, Description: N/A
Weight ID: EFTrwgt95_ctGIm_m0p04_ctGRe_m0p565_cQj38_m0p169_cQj18_1p672_cQu8_m1p153_cQd8_m1p336_ctj8_2p147_ctu8_m2p732_ctd8_2p633_cQj31_2p861_cQj11_1p279_cQu1_m2p645_cQd1_m0p307_ctj1_m0p942_ctu1_1p645_ctd1_m0p519, Value: 0.0893299, Description: N/A
Weight ID: EFTrwgt96_ctGIm_0p16_ctGRe_m0p403_cQj38_m0p473_cQj18_m2p807_cQu8_0p134_cQd8_m1p358_ctj8_1p991_ctu8_1p828_ctd8_m2p05_cQj31_m2p554_cQj11_1p34_cQu1_m2p113_cQd1_0p697_ctj1_1p529_ctu1_m1p773_ctd1_m2p479, Value: 0.0327136, Description: N/A
Weight ID: EFTrwgt97_ctGIm_0p374_ctGRe_m0p393_cQj38_1p365_cQj18_m2p18_cQu8_0p997_cQd8_m1p136_ctj8_m1p074_ctu8_m0p43_ctd8_2p384_cQj31_0p793_cQj11_m1p529_cQu1_2p256_cQd1_1p302_ctj1_0p365_ctu1_0p892_ctd1_m0p057, Value: 0.0987509, Description: N/A
Weight ID: EFTrwgt98_ctGIm_m0p935_ctGRe_m0p536_cQj38_2p311_cQj18_m0p232_cQu8_1p019_cQd8_m1p881_ctj8_m2p276_ctu8_m1p735_ctd8_m1p152_cQj31_m0p495_cQj11_0p739_cQu1_0p782_cQd1_2p052_ctj1_0p937_ctu1_m0p341_ctd1_2p301, Value: 0.142057, Description: N/A
Weight ID: EFTrwgt99_ctGIm_0p978_ctGRe_0p098_cQj38_m0p705_cQj18_m1p865_cQu8_0p135_cQd8_0p067_ctj8_0p292_ctu8_m0p582_ctd8_1p84_cQj31_2p733_cQj11_m2p416_cQu1_m2p609_cQd1_2p579_ctj1_0p016_ctu1_0p402_ctd1_1p1, Value: 0.206117, Description: N/A
Weight ID: EFTrwgt100_ctGIm_m0p774_ctGRe_m0p148_cQj38_m1p718_cQj18_0p697_cQu8_0p773_cQd8_2p5_ctj8_0p711_ctu8_1p551_ctd8_0p565_cQj31_m2p392_cQj11_0p187_cQu1_0p007_cQd1_1p058_ctj1_1p797_ctu1_1p725_ctd1_0p625, Value: 0.136404, Description: N/A
Weight ID: EFTrwgt101_ctGIm_m0p172_ctGRe_m0p624_cQj38_m2p394_cQj18_2p989_cQu8_m1p294_cQd8_2p986_ctj8_m2p194_ctu8_0p026_ctd8_2p083_cQj31_m1p366_cQj11_1p151_cQu1_1p703_cQd1_1p828_ctj1_0p715_ctu1_1p895_ctd1_0p306, Value: 0.24472, Description: N/A
Weight ID: EFTrwgt102_ctGIm_0p03_ctGRe_m0p938_cQj38_1p149_cQj18_m0p025_cQu8_1p945_cQd8_1p769_ctj8_m0p046_ctu8_0p752_ctd8_m2p542_cQj31_2p741_cQj11_m1p965_cQu1_m2p56_cQd1_1p149_ctj1_0p967_ctu1_1p965_ctd1_m2p905, Value: 0.0839226, Description: N/A
Weight ID: EFTrwgt103_ctGIm_m0p567_ctGRe_m0p419_cQj38_m0p314_cQj18_1p516_cQu8_0p535_cQd8_m0p768_ctj8_0p465_ctu8_m0p011_ctd8_0p269_cQj31_0p391_cQj11_0p051_cQu1_2p294_cQd1_0p986_ctj1_1p762_ctu1_1p075_ctd1_0p672, Value: 0.0609717, Description: N/A
Weight ID: EFTrwgt104_ctGIm_m0p347_ctGRe_0p921_cQj38_1p963_cQj18_m2p081_cQu8_m2p739_cQd8_m2p478_ctj8_m1p252_ctu8_1p802_ctd8_2p426_cQj31_2p898_cQj11_0p36_cQu1_0p626_cQd1_m2p501_ctj1_m2p027_ctu1_0p75_ctd1_m0p865, Value: 0.119019, Description: N/A
Weight ID: EFTrwgt105_ctGIm_0p129_ctGRe_m0p884_cQj38_m0p515_cQj18_m1p208_cQu8_0p448_cQd8_m2p871_ctj8_m0p828_ctu8_m0p362_ctd8_0p933_cQj31_1p497_cQj11_m0p403_cQu1_0p574_cQd1_m1p856_ctj1_m2p431_ctu1_1p324_ctd1_m0p48, Value: 0.0792683, Description: N/A
Weight ID: EFTrwgt106_ctGIm_0p749_ctGRe_0p698_cQj38_2p052_cQj18_1p304_cQu8_m2p59_cQd8_2p576_ctj8_1p894_ctu8_m0p003_ctd8_2p614_cQj31_m0p23_cQj11_1p507_cQu1_1p481_cQd1_0p201_ctj1_m2p923_ctu1_m1p49_ctd1_1p511, Value: 0.198526, Description: N/A
Weight ID: EFTrwgt107_ctGIm_0p568_ctGRe_0p137_cQj38_m0p417_cQj18_1p097_cQu8_m0p806_cQd8_1p665_ctj8_2p237_ctu8_2p341_ctd8_m1p939_cQj31_2p361_cQj11_1p161_cQu1_2p657_cQd1_0p804_ctj1_m0p331_ctu1_m2p258_ctd1_1p506, Value: 0.0919273, Description: N/A
Weight ID: EFTrwgt108_ctGIm_0p7_ctGRe_0p906_cQj38_m0p963_cQj18_m2p91_cQu8_m1p97_cQd8_2p135_ctj8_0p184_ctu8_m2p848_ctd8_m2p95_cQj31_2p478_cQj11_0p764_cQu1_0p835_cQd1_2p512_ctj1_m2p684_ctu1_1p317_ctd1_0p869, Value: 0.1247, Description: N/A
Weight ID: EFTrwgt109_ctGIm_m0p051_ctGRe_0p688_cQj38_0p312_cQj18_0p625_cQu8_m2p874_cQd8_2p207_ctj8_m2p16_ctu8_m2p065_ctd8_m2p668_cQj31_2p825_cQj11_1p695_cQu1_2p573_cQd1_2p11_ctj1_1p576_ctu1_m1p331_ctd1_2p787, Value: 0.203442, Description: N/A
Weight ID: EFTrwgt110_ctGIm_m0p962_ctGRe_0p914_cQj38_m1p088_cQj18_1p092_cQu8_2p847_cQd8_2p275_ctj8_2p462_ctu8_m2p902_ctd8_2p237_cQj31_m2p953_cQj11_0p546_cQu1_m1p001_cQd1_0p783_ctj1_m1p624_ctu1_0p744_ctd1_m0p209, Value: 0.117153, Description: N/A
Weight ID: EFTrwgt111_ctGIm_0p668_ctGRe_0p192_cQj38_2p275_cQj18_0p457_cQu8_0p361_cQd8_m0p558_ctj8_m0p224_ctu8_1p238_ctd8_m2p365_cQj31_0p993_cQj11_2p371_cQu1_2p558_cQd1_m0p233_ctj1_m0p692_ctu1_m1p5_ctd1_1p687, Value: 0.0271563, Description: N/A
Weight ID: EFTrwgt112_ctGIm_m0p64_ctGRe_0p493_cQj38_m2p147_cQj18_m2p913_cQu8_m1p12_cQd8_0p927_ctj8_m2p154_ctu8_m1p95_ctd8_0p15_cQj31_m2p369_cQj11_0p999_cQu1_2p235_cQd1_m1p606_ctj1_m0p507_ctu1_m2p605_ctd1_m0p981, Value: 0.107431, Description: N/A
Weight ID: EFTrwgt113_ctGIm_0p728_ctGRe_m0p317_cQj38_m2p726_cQj18_m0p358_cQu8_0p912_cQd8_2p954_ctj8_2p572_ctu8_2p028_ctd8_0p659_cQj31_0p192_cQj11_0p621_cQu1_2p522_cQd1_m2p718_ctj1_m0p874_ctu1_2p91_ctd1_m2p397, Value: 0.371846, Description: N/A
Weight ID: EFTrwgt114_ctGIm_0p404_ctGRe_0p506_cQj38_2p874_cQj18_1p83_cQu8_m1p009_cQd8_m1p249_ctj8_m1p992_ctu8_1p66_ctd8_1p064_cQj31_m1p209_cQj11_m0p842_cQu1_2p954_cQd1_0p203_ctj1_2p291_ctu1_m1p687_ctd1_m2p12, Value: 0.0642084, Description: N/A
Weight ID: EFTrwgt115_ctGIm_0p037_ctGRe_m0p637_cQj38_2p986_cQj18_2p333_cQu8_1p668_cQd8_m2p838_ctj8_m2p556_ctu8_m2p039_ctd8_2p261_cQj31_m0p064_cQj11_2p698_cQu1_m1p125_cQd1_1p228_ctj1_2p437_ctu1_m1p312_ctd1_0p73, Value: 0.0739963, Description: N/A
Weight ID: EFTrwgt116_ctGIm_0p655_ctGRe_m0p159_cQj38_m1p985_cQj18_m2p541_cQu8_2p677_cQd8_0p595_ctj8_m2p898_ctu8_m2p019_ctd8_m2p743_cQj31_0p713_cQj11_m2p086_cQu1_0p433_cQd1_0p798_ctj1_m0p904_ctu1_0p048_ctd1_2p558, Value: 0.103794, Description: N/A
Weight ID: EFTrwgt117_ctGIm_0p779_ctGRe_m0p274_cQj38_1p837_cQj18_0p746_cQu8_1p778_cQd8_m1p391_ctj8_1p283_ctu8_2p864_ctd8_m2p691_cQj31_0p955_cQj11_m0p734_cQu1_2p022_cQd1_m0p253_ctj1_0p593_ctu1_1p939_ctd1_2p272, Value: 0.0329525, Description: N/A
Weight ID: EFTrwgt118_ctGIm_0p76_ctGRe_0p504_cQj38_m0p247_cQj18_0p242_cQu8_m0p252_cQd8_1p154_ctj8_0p843_ctu8_0p119_ctd8_m1p724_cQj31_m1p255_cQj11_m2p441_cQu1_2p245_cQd1_m2p154_ctj1_m0p272_ctu1_1p653_ctd1_2p966, Value: 0.0501997, Description: N/A
Weight ID: EFTrwgt119_ctGIm_m0p261_ctGRe_m0p698_cQj38_0p963_cQj18_m1p233_cQu8_m1p879_cQd8_2p104_ctj8_2p414_ctu8_m2p553_ctd8_m1p744_cQj31_m1p044_cQj11_m1p916_cQu1_m0p889_cQd1_0p013_ctj1_m1p874_ctu1_0p966_ctd1_0p231, Value: 0.0788591, Description: N/A
Weight ID: EFTrwgt120_ctGIm_m0p809_ctGRe_0p542_cQj38_m0p5_cQj18_0p038_cQu8_0p893_cQd8_m1p693_ctj8_m2p691_ctu8_m2p843_ctd8_m0p848_cQj31_2p142_cQj11_m2p279_cQu1_m0p025_cQd1_0p089_ctj1_0p816_ctu1_m0p832_ctd1_0p982, Value: 0.0115051, Description: N/A
Weight ID: EFTrwgt121_ctGIm_0p746_ctGRe_0p593_cQj38_0p278_cQj18_m2p262_cQu8_m0p795_cQd8_m0p941_ctj8_0p003_ctu8_2p083_ctd8_m2p509_cQj31_m0p982_cQj11_m0p101_cQu1_m2p134_cQd1_m0p378_ctj1_2p508_ctu1_1p107_ctd1_0p32, Value: 0.00814976, Description: N/A
Weight ID: EFTrwgt122_ctGIm_0p405_ctGRe_m0p608_cQj38_m2p741_cQj18_m2p744_cQu8_2p861_cQd8_1p542_ctj8_2p864_ctu8_1p253_ctd8_1p56_cQj31_2p991_cQj11_0p637_cQu1_m0p892_cQd1_m0p293_ctj1_m2p597_ctu1_1p465_ctd1_m2p161, Value: 0.193873, Description: N/A
Weight ID: EFTrwgt123_ctGIm_0p793_ctGRe_0p667_cQj38_1p844_cQj18_0p05_cQu8_1p209_cQd8_m2p381_ctj8_m1p778_ctu8_0p08_ctd8_0p432_cQj31_2p675_cQj11_0p113_cQu1_m2p728_cQd1_2p774_ctj1_0p267_ctu1_2p884_ctd1_m0p713, Value: 0.0586828, Description: N/A
Weight ID: EFTrwgt124_ctGIm_0p35_ctGRe_m0p645_cQj38_m1p747_cQj18_m0p743_cQu8_m2p285_cQd8_1p611_ctj8_2p665_ctu8_m1p03_ctd8_1p931_cQj31_m2p068_cQj11_m1p251_cQu1_m0p148_cQd1_1p857_ctj1_0p836_ctu1_m0p398_ctd1_0p36, Value: 0.204387, Description: N/A
Weight ID: EFTrwgt125_ctGIm_0p091_ctGRe_0p708_cQj38_0p751_cQj18_2p91_cQu8_m2p747_cQd8_m0p167_ctj8_m0p675_ctu8_m2p053_ctd8_m1p264_cQj31_m1p464_cQj11_2p18_cQu1_1p229_cQd1_2p925_ctj1_m0p964_ctu1_m0p464_ctd1_m2p441, Value: 0.0309905, Description: N/A
Weight ID: EFTrwgt126_ctGIm_m0p829_ctGRe_m0p336_cQj38_1p529_cQj18_2p412_cQu8_2p524_cQd8_m2p377_ctj8_m1p682_ctu8_2p467_ctd8_m0p481_cQj31_m0p189_cQj11_0p569_cQu1_1p64_cQd1_0p816_ctj1_m0p477_ctu1_2p088_ctd1_m2p173, Value: 0.0202788, Description: N/A
Weight ID: EFTrwgt127_ctGIm_m0p494_ctGRe_m0p663_cQj38_m1p531_cQj18_1p132_cQu8_m1p665_cQd8_m0p329_ctj8_m0p579_ctu8_m0p011_ctd8_m0p287_cQj31_m1p259_cQj11_2p192_cQu1_m1p447_cQd1_m1p425_ctj1_2p691_ctu1_m0p841_ctd1_0p53, Value: 0.0572714, Description: N/A
Weight ID: EFTrwgt128_ctGIm_m0p227_ctGRe_m0p885_cQj38_1p184_cQj18_m0p812_cQu8_2p372_cQd8_2p616_ctj8_0p114_ctu8_m1p676_ctd8_2p576_cQj31_2p979_cQj11_0p522_cQu1_m1p138_cQd1_m1p703_ctj1_1p983_ctu1_m2p661_ctd1_m0p415, Value: 0.259195, Description: N/A
Weight ID: EFTrwgt129_ctGIm_0p593_ctGRe_m0p545_cQj38_m0p774_cQj18_m2p324_cQu8_m2p209_cQd8_1p731_ctj8_1p08_ctu8_m0p787_ctd8_m0p326_cQj31_m1p326_cQj11_m1p102_cQu1_m2p328_cQd1_0p967_ctj1_2p973_ctu1_1p628_ctd1_m0p388, Value: 0.114026, Description: N/A
Weight ID: EFTrwgt130_ctGIm_0p636_ctGRe_m0p373_cQj38_m0p302_cQj18_1p286_cQu8_2p603_cQd8_m0p179_ctj8_1p435_ctu8_2p173_ctd8_1p563_cQj31_m0p355_cQj11_1p115_cQu1_0p585_cQd1_1p666_ctj1_m1p333_ctu1_1p1_ctd1_m0p58, Value: 0.108908, Description: N/A
Weight ID: EFTrwgt131_ctGIm_0p752_ctGRe_m0p987_cQj38_2p144_cQj18_1p404_cQu8_m1p891_cQd8_m1p535_ctj8_m1p673_ctu8_m1p372_ctd8_2p344_cQj31_0p842_cQj11_m1p527_cQu1_2p805_cQd1_m0p719_ctj1_2p147_ctu1_1p723_ctd1_2p395, Value: 0.112116, Description: N/A
Weight ID: EFTrwgt132_ctGIm_m0p978_ctGRe_m0p08_cQj38_2p295_cQj18_m1p546_cQu8_m0p38_cQd8_m0p863_ctj8_m1p773_ctu8_2p171_ctd8_0p948_cQj31_2p125_cQj11_m2p282_cQu1_m1p592_cQd1_0p96_ctj1_m0p175_ctu1_m0p037_ctd1_1p337, Value: 0.0741975, Description: N/A
Weight ID: EFTrwgt133_ctGIm_0p431_ctGRe_0p074_cQj38_1p84_cQj18_0p651_cQu8_m1p843_cQd8_m2p64_ctj8_2p509_ctu8_1p921_ctd8_m1p749_cQj31_1p389_cQj11_0p997_cQu1_1p113_cQd1_1p013_ctj1_2p963_ctu1_m2p481_ctd1_0p164, Value: 0.013536, Description: N/A
Weight ID: EFTrwgt134_ctGIm_0p328_ctGRe_m0p536_cQj38_m0p669_cQj18_2p11_cQu8_m0p411_cQd8_1p537_ctj8_m0p82_ctu8_1p394_ctd8_0p084_cQj31_0p788_cQj11_m1p372_cQu1_2p716_cQd1_1p489_ctj1_m2p221_ctu1_m0p405_ctd1_m2p006, Value: 0.112148, Description: N/A
Weight ID: EFTrwgt135_ctGIm_0p669_ctGRe_m0p826_cQj38_0p008_cQj18_m2p493_cQu8_1p633_cQd8_m2p493_ctj8_1p057_ctu8_m1p573_ctd8_m1p495_cQj31_0p342_cQj11_2p717_cQu1_m0p927_cQd1_m0p334_ctj1_m1p156_ctu1_m1p607_ctd1_m0p195, Value: 0.0170916, Description: N/A
Weight ID: EFTrwgt136_ctGIm_0p363_ctGRe_m0p547_cQj38_0p435_cQj18_2p042_cQu8_m2p444_cQd8_2p253_ctj8_m1p321_ctu8_2p925_ctd8_m1p154_cQj31_0p029_cQj11_m2p141_cQu1_0p934_cQd1_1p877_ctj1_1p679_ctu1_m0p121_ctd1_1p2, Value: 0.17061, Description: N/A
Weight ID: EFTrwgt137_ctGIm_m0p322_ctGRe_m0p587_cQj38_0p743_cQj18_m0p491_cQu8_1p756_cQd8_m2p259_ctj8_m0p828_ctu8_m0p544_ctd8_1p152_cQj31_m0p929_cQj11_0p767_cQu1_m0p987_cQd1_m0p987_ctj1_m2p575_ctu1_m2p473_ctd1_2p05, Value: 0.0400824, Description: N/A
Weight ID: EFTrwgt138_ctGIm_0p774_ctGRe_0p324_cQj38_1p219_cQj18_1p201_cQu8_m2p758_cQd8_m1p313_ctj8_m2p29_ctu8_0p392_ctd8_m0p871_cQj31_m0p896_cQj11_2p34_cQu1_m0p702_cQd1_m0p499_ctj1_0p005_ctu1_0p954_ctd1_0p062, Value: 0.0235353, Description: N/A
Weight ID: EFTrwgt139_ctGIm_0p148_ctGRe_0p022_cQj38_0p883_cQj18_m1p327_cQu8_1p261_cQd8_m0p391_ctj8_1p074_ctu8_m1p721_ctd8_m1p431_cQj31_m1p188_cQj11_2p88_cQu1_1p056_cQd1_2p896_ctj1_0p035_ctu1_m2p496_ctd1_1p214, Value: 0.154261, Description: N/A
Weight ID: EFTrwgt140_ctGIm_0p967_ctGRe_m0p626_cQj38_m1p783_cQj18_2p34_cQu8_m1p751_cQd8_1p533_ctj8_2p156_ctu8_m2p17_ctd8_m2p146_cQj31_m1p044_cQj11_2p659_cQu1_1p205_cQd1_m0p441_ctj1_2p73_ctu1_m1p526_ctd1_m0p146, Value: 0.0777574, Description: N/A
Weight ID: EFTrwgt141_ctGIm_0p781_ctGRe_0p738_cQj38_m2p074_cQj18_m0p845_cQu8_m1p051_cQd8_m1p67_ctj8_2p05_ctu8_2p383_ctd8_0p807_cQj31_m0p451_cQj11_1p227_cQu1_1p117_cQd1_m0p018_ctj1_2p311_ctu1_1p931_ctd1_m0p284, Value: 0.0313334, Description: N/A
Weight ID: EFTrwgt142_ctGIm_0p798_ctGRe_m0p822_cQj38_m0p795_cQj18_m0p143_cQu8_m1p067_cQd8_0p368_ctj8_0p529_ctu8_1p827_ctd8_m0p9_cQj31_m2p989_cQj11_0p695_cQu1_m1p307_cQd1_0p606_ctj1_m1p445_ctu1_m2p837_ctd1_1p739, Value: 0.107762, Description: N/A
Weight ID: EFTrwgt143_ctGIm_m0p903_ctGRe_0p279_cQj38_m0p964_cQj18_m0p125_cQu8_0p358_cQd8_0p059_ctj8_m2p776_ctu8_m1p518_ctd8_m2p459_cQj31_m2p323_cQj11_m2p015_cQu1_m2p68_cQd1_m1p843_ctj1_1p836_ctu1_0p857_ctd1_m0p234, Value: 0.0492484, Description: N/A
Weight ID: EFTrwgt144_ctGIm_0p375_ctGRe_0p577_cQj38_1p501_cQj18_2p529_cQu8_m1p444_cQd8_m1p27_ctj8_m0p419_ctu8_2p985_ctd8_m1p43_cQj31_0p334_cQj11_1p894_cQu1_0p783_cQd1_m2p969_ctj1_m0p727_ctu1_1p975_ctd1_m0p054, Value: 0.0943159, Description: N/A
Weight ID: EFTrwgt145_ctGIm_m0p502_ctGRe_m0p929_cQj38_m1p548_cQj18_0p429_cQu8_1p163_cQd8_0p94_ctj8_0p679_ctu8_m1p396_ctd8_m2p618_cQj31_0p618_cQj11_m0p159_cQu1_1p785_cQd1_2p098_ctj1_m0p394_ctu1_2p529_ctd1_0p399, Value: 0.0896958, Description: N/A
Weight ID: EFTrwgt146_ctGIm_0p421_ctGRe_0p971_cQj38_m0p131_cQj18_m0p265_cQu8_2p997_cQd8_1p984_ctj8_0p115_ctu8_m0p957_ctd8_1p624_cQj31_m0p438_cQj11_2p7_cQu1_m2p895_cQd1_m0p408_ctj1_m2p953_ctu1_1p113_ctd1_0p766, Value: 0.117029, Description: N/A
Weight ID: EFTrwgt147_ctGIm_m0p881_ctGRe_m0p235_cQj38_1p805_cQj18_m0p243_cQu8_2p983_cQd8_m2p292_ctj8_m1p218_ctu8_0p892_ctd8_m0p849_cQj31_0p647_cQj11_m2p95_cQu1_m1p837_cQd1_m1p919_ctj1_0p638_ctu1_2p944_ctd1_2p991, Value: 0.0122216, Description: N/A
Weight ID: EFTrwgt148_ctGIm_0p873_ctGRe_0p976_cQj38_m2p06_cQj18_m1p563_cQu8_0p764_cQd8_2p812_ctj8_1p321_ctu8_2p298_ctd8_m1p405_cQj31_1p52_cQj11_m1p192_cQu1_m0p016_cQd1_m2p885_ctj1_m1p658_ctu1_m2p879_ctd1_2p191, Value: 0.0933675, Description: N/A
